created,tweet_text,ko_text,nouns
Thu Feb 10 06:32:47 +0000 2022,RT @KyangKyang: 게임에서 시나리오가 별로 중요하지 않다는 견해는 얼마든지 나올 수 있다. 어느 정도 인정하는 부분도 있다. 하지만 적어도 시나리오를 담당하고 있는 사람이 그래서는 안된다. 너무 지치고 힘들어서 어차피 시나리오는 중요하지…,  게임에서 시나리오가 별로 중요하지 않다는 견해는 얼마든지 나올 수 있다 어느 정도 인정하는 부분도 있다 하지만 적어도 시나리오를 담당하고 있는 사람이 그래서는 안된다 너무 지치고 힘들어서 어차피 시나리오는 중요하지,"['시나리오', '별로', '견해', '정도', '인정', '부분', '시나리오', '담당', '사람', '래서', '어차피', '시나리오']"
Thu Feb 10 06:32:46 +0000 2022,"RT @Lespic7: 메갈손가락고치고사과하고
페미유튜버자르고사과하는게임인데
이상하게 트위터에서실드가많은게임",  메갈손가락고치고사과하고페미유튜버자르고사과하는게임인데이상하게 트위터에서실드가많은게임,"['손가락', '고치', '사과', '페미', '튜버', '사과', '트위터', '실드']"
Thu Feb 10 06:32:46 +0000 2022,"RT @hotchochoco: 중국인 지인이 한국인들이 쇼트트랙 결과에 어떻게 반응하고 있냐고 물었는데.

몰라. 나 베이징 올림픽 게임 한개도 안 봤는데?

라고 솔직히 말했더니 기분 상해함.",  중국인 지인이 한국인들이 쇼트트랙 결과에 어떻게 반응하고 있냐고 물었는데몰라 나 베이징 올림픽 게임 한개도 안 봤는데라고 솔직히 말했더니 기분 상해함,"['중국인', '지인', '한국인', '쇼트트랙', '결과', '반응', '베이징', '올림픽', '개도', '기분', '상해']"
Thu Feb 10 06:32:45 +0000 2022,RT @KyangKyang: 하지만 이것은 좋지않다. 시나리오 완성도에 대한 의지를 내려 놓는 순간 나도 게임에 시나리오 같은거 중요하지 않다고 말하는 사람과 비슷하게 변해버린다. 그것은 몹시 해롭다. 다른 누구도 아닌 스스로에게 가장 해롭다. 사람…,  하지만 이것은 좋지않다 시나리오 완성도에 대한 의지를 내려 놓는 순간 나도 게임에 시나리오 같은거 중요하지 않다고 말하는 사람과 비슷하게 변해버린다 그것은 몹시 해롭다 다른 누구도 아닌 스스로에게 가장 해롭다 사람,"['시나리오', '완성', '대한', '의지', '순간', '시나리오', '사람과', '그것', '몹시', '스스로', '가장', '사람']"
Thu Feb 10 06:32:44 +0000 2022,RT @LwZYQMne84roI8D: 추미애의 뻘짓으로 이낙연을 무늬만 총괄선대위장에 앉혀놓고 책임을 덮어씌우려는 것도 들통났고 김혜경 생쑈로 박근혜 보다 더 멍청하다는 평가도 나오고 대변인 눈물쇼로 신파극 찍냐는 얘기도 들리네. 주변에 있던 이재명…,  추미애의 뻘짓으로 이낙연을 무늬만 총괄선대위장에 앉혀놓고 책임을 덮어씌우려는 것도 들통났고 김혜경 생쑈로 박근혜 보다 더 멍청하다는 평가도 나오고 대변인 눈물쇼로 신파극 찍냐는 얘기도 들리네 주변에 있던 이재명,"['추미애', '뻘짓', '이낙연', '무늬', '총괄', '선대', '위장', '책임', '들통', '김혜경', '생쑈', '박근혜', '평가', '대변인', '눈물', '신파극', '얘기', '주변', '이재명']"
Thu Feb 10 06:32:44 +0000 2022,RT @KyangKyang: 게임에서 스토리는 별로 중요하지 않으니 텍스트로 채워진 구색만 맞추는 정도면 충분하다 라는 얘기가 들려온다. 이정도 까지 오면 너무 지쳐서 자포자기하는 심정이 된다. 시나리오 같은거 아무도 중요하게 생각하지 않으니 문제가…,  게임에서 스토리는 별로 중요하지 않으니 텍스트로 채워진 구색만 맞추는 정도면 충분하다 라는 얘기가 들려온다 이정도 까지 오면 너무 지쳐서 자포자기하는 심정이 된다 시나리오 같은거 아무도 중요하게 생각하지 않으니 문제가,"['스토리', '별로', '텍스트', '구색', '정도', '얘기', '이정', '자포자기', '심정', '시나리오', '아무', '생각', '문제']"
Thu Feb 10 06:32:39 +0000 2022,"데바데는 승패가 중요한 게임은 아니지만
굳이 따진다면

2킬 미만-&gt; 생 승리
2킬 -&gt; 무승부(황밸)
2킬 초과-&gt; 살 승리

인듯??? 난 점낳괴라 말아먹었어도 점수만 많이 먹으면 돼",데바데는 승패가 중요한 게임은 아니지만굳이 따진다면킬 미만 생 승리킬  무승부황밸킬 초과 살 승리인듯 난 점낳괴라 말아먹었어도 점수만 많이 먹으면 돼,"['데바', '승패', '굳이', '미만', '승리', '무승부', '황밸킬', '초과', '승리', '점낳괴', '점수']"
Thu Feb 10 06:32:38 +0000 2022,RT @u3u__00: 추억의 게임 https://t.co/YS2xBcrEHW,  추억의 게임 ,['추억']
Thu Feb 10 06:32:38 +0000 2022,"RT @hanjuck_: 21. 무료함을 자주 느낀다

- 그래서 게임,도박,주식,알콜 등 자극적인 걸 찾는다
- 중독에 이르는 경우도 많다

왠지 오타쿠들 중에 이런 사람 많을것같음 https://t.co/Lq6HerZJRp",   무료함을 자주 느낀다 그래서 게임도박주식알콜 등 자극적인 걸 찾는다 중독에 이르는 경우도 많다왠지 오타쿠들 중에 이런 사람 많을것같음 ,"['무료함', '자주', '도박', '알콜', '자극', '중독', '경우', '오타쿠', '사람']"
Thu Feb 10 06:32:37 +0000 2022,RT @KyangKyang: 정성껏 쓴 게임 시나리오는 여러가지 원인에 의해 수정되는 운명을 맞이한다. 게임 시작을 불속성 주인공이 화산폭발과 함께 등장하게 썼는데 갑자기 첫맵 컨셉이 얼음지대로 변한다거나 하는건 예사로운 일이다. 그걸 어떻게 말이되…,  정성껏 쓴 게임 시나리오는 여러가지 원인에 의해 수정되는 운명을 맞이한다 게임 시작을 불속성 주인공이 화산폭발과 함께 등장하게 썼는데 갑자기 첫맵 컨셉이 얼음지대로 변한다거나 하는건 예사로운 일이다 그걸 어떻게 말이되,"['정성껏', '시나리오', '여러가지', '원인', '수정', '운명', '맞이', '시작', '속성', '주인공', '화산폭발', '등장', '갑자기', '컨셉', '얼음', '지대', '일이']"
Thu Feb 10 06:32:36 +0000 2022,RT @Frappu____: 근데 진짜 대박이지않음? 사이퍼즈라는게임이 제주도에잇는 회사에서 만들어져가지고 제주도 출신 남자아이돌들이 플레이하기 시작해서 그게 결국퍼져가지고 올해추석때 아이돌e스포츠대회에서 사이퍼즈를 종목으로 채택됐다는게 와 그냥 내…,  근데 진짜 대박이지않음 사이퍼즈라는게임이 제주도에잇는 회사에서 만들어져가지고 제주도 출신 남자아이돌들이 플레이하기 시작해서 그게 결국퍼져가지고 올해추석때 아이돌스포츠대회에서 사이퍼즈를 종목으로 채택됐다는게 와 그냥 내,"['대박', '사이퍼즈', '제주도', '회사', '제주도', '출신', '남자', '아이돌', '플레이', '시작', '그게', '올해', '추석', '아이돌', '스포츠', '대회', '사이퍼즈', '종목', '채택', '그냥']"
Thu Feb 10 06:32:34 +0000 2022,"RT @Busan_GAMED: 내일(11일)부터 maimai UNiVERSE 한정카드가 다시 판매 시작됩니다.

카드 구매는 선착순이고 DM, 전화, 대리구매는 받지 않습니다.
카드 구입 희망하시는 분은 게임디 2층으로 와주시기를 바랍니다.
한 사람…",  내일일부터   한정카드가 다시 판매 시작됩니다카드 구매는 선착순이고  전화 대리구매는 받지 않습니다카드 구입 희망하시는 분은 게임디 층으로 와주시기를 바랍니다한 사람,"['일일', '한정', '카드', '다시', '판매', '시작', '카드', '구매', '선착순', '전화', '대리', '구매', '카드', '구입', '희망', '시기', '사람']"
Thu Feb 10 06:32:34 +0000 2022,"RT @RY_plz: [ #RT + #FOLLOW 한정🖤 ]
통 크게 가봅시다 추첨 한 분께 파샤 한 박스 사 드립니다*^^* 

멘션에 원하시는 박스랑 제게 하고싶은 한 마디 남겨주세요^^ 안 남기시면 제가 갖겠습니다. 

타장르계, 구독계, 거래…",      한정 통 크게 가봅시다 추첨 한 분께 파샤 한 박스 사 드립니다 멘션에 원하시는 박스랑 제게 하고싶은 한 마디 남겨주세요 안 남기시면 제가 갖겠습니다 타장르계 구독계 거래,"['한정', '크게', '추첨', '파샤', '박스', '멘션', '박스', '마디', '타장르', '구독', '거래']"
Thu Feb 10 06:32:34 +0000 2022,RT @gamebeers: 많고 많은 게임 중에 로오히만 콕 찝어서 그리고 라이레이 하나만 띡 가져와서 그것도 알계로 저러는 게 얼마나 저열하고 비열하고 하찮은 인간상인지를 극명하게 보여주는 듯...,  많고 많은 게임 중에 로오히만 콕 찝어서 그리고 라이레이 하나만 띡 가져와서 그것도 알계로 저러는 게 얼마나 저열하고 비열하고 하찮은 인간상인지를 극명하게 보여주는 듯,"['라이', '레이', '그것', '저열', '인간', '인지']"
Thu Feb 10 06:32:33 +0000 2022,RT @frey0221: 2021 게임백서에서 PC방 이용률이 10대보다 20-29세가 많은거 보니 PC방 초딩은 이제 점점 옛말이 되어가고 PC방자체가 틀딱 문화가 되는 포인트가 아닌가 싶군...,   게임백서에서 방 이용률이 대보다 세가 많은거 보니 방 초딩은 이제 점점 옛말이 되어가고 방자체가 틀딱 문화가 되는 포인트가 아닌가 싶군,"['백서', '이용', '초딩', '이제', '점점', '옛말', '자체', '문화', '포인트']"
Thu Feb 10 06:32:33 +0000 2022,RT @harry_iniyuni: 경선 사사오입 하면서 그랬을 거야. 이렇게 넘어가면 니들이 이재명 안 찍고 베겨? 그래서 윤석열 찍을거야? 그런데 윤석열 알지도 못하는 상황에서 무조건 2번 찍자던 사람들이 문파. 그러다 사사오입 사법부에서 그냥 넘…,  경선 사사오입 하면서 그랬을 거야 이렇게 넘어가면 니들이 이재명 안 찍고 베겨 그래서 윤석열 찍을거야 그런데 윤석열 알지도 못하는 상황에서 무조건 번 찍자던 사람들이 문파 그러다 사사오입 사법부에서 그냥 넘,"['경선', '사사오입', '이재명', '베겨', '윤석열', '윤석열', '상황', '무조건', '사람', '사사오입', '사법부', '그냥']"
Thu Feb 10 06:32:32 +0000 2022,"RT @bing_su0905: #rt 슬리브 많이 사서 이벤트 열어요
양식 : only rt 
진짜 랜덤으로 막 뽑을거라 소통 안하던분도 참여 가능합니당
구성 = 팝콘게임즈 하드 슬리브50장,레진탑꾸,비공굿 등등..? https://t.co/NKtk…",   슬리브 많이 사서 이벤트 열어요양식    진짜 랜덤으로 막 뽑을거라 소통 안하던분도 참여 가능합니당구성  팝콘게임즈 하드 슬리브장레진탑꾸비공굿 등등 ,"['슬리브', '사서', '이벤트', '양식', '랜덤', '소통', '분도', '참여', '구성', '팝콘', '하드', '슬리브', '레진']"
Thu Feb 10 06:32:30 +0000 2022,"RT @hotchochoco: 중국인 지인이 한국인들이 쇼트트랙 결과에 어떻게 반응하고 있냐고 물었는데.

몰라. 나 베이징 올림픽 게임 한개도 안 봤는데?

라고 솔직히 말했더니 기분 상해함.",  중국인 지인이 한국인들이 쇼트트랙 결과에 어떻게 반응하고 있냐고 물었는데몰라 나 베이징 올림픽 게임 한개도 안 봤는데라고 솔직히 말했더니 기분 상해함,"['중국인', '지인', '한국인', '쇼트트랙', '결과', '반응', '베이징', '올림픽', '개도', '기분', '상해']"
Thu Feb 10 06:32:30 +0000 2022,"RT @Aseuko97: #스트리머_트친소
#트친소
#트위치_스트리머_트친소 

생일 기념으로 트친소 오랜만에 열어봤습니다!
같이 게임하는거 좋아하고 롤/롤체/블서/로아를 주로하고 FPS는 잘 못하지만 하자하면 하고 아무튼 먼가 같이 하는걸 좋아합니…",  스트리머트친소트친소트위치스트리머트친소 생일 기념으로 트친소 오랜만에 열어봤습니다같이 게임하는거 좋아하고 롤롤체블서로아를 주로하고 는 잘 못하지만 하자하면 하고 아무튼 먼가 같이 하는걸 좋아합니,"['스트리머', '트친소', '트친소', '트위치', '스트리머', '트친소', '생일', '기념', '트친소', '롤롤', '체블', '서로', '주로', '하자', '는걸']"
Thu Feb 10 06:32:26 +0000 2022,"흰티에 청바지 정말 망할수 없는 조합인데 여기서 티를 찢어발기고 상탈하는게 오졌던거같음... 근데 그 청바지 위로 살짝 보이는 속옷밴딩까지 게임끝임
당장 청바지랑 속옷 광고해도 손색없을듯..",흰티에 청바지 정말 망할수 없는 조합인데 여기서 티를 찢어발기고 상탈하는게 오졌던거같음 근데 그 청바지 위로 살짝 보이는 속옷밴딩까지 게임끝임당장 청바지랑 속옷 광고해도 손색없을듯,"['청바지', '정말', '조합', '발기', '청바지', '위로', '살짝', '속옷밴딩', '끝임', '청바지', '속옷', '광고', '손색']"
Thu Feb 10 06:32:23 +0000 2022,"RT @bing_su0905: #rt 슬리브 많이 사서 이벤트 열어요
양식 : only rt 
진짜 랜덤으로 막 뽑을거라 소통 안하던분도 참여 가능합니당
구성 = 팝콘게임즈 하드 슬리브50장,레진탑꾸,비공굿 등등..? https://t.co/NKtk…",   슬리브 많이 사서 이벤트 열어요양식    진짜 랜덤으로 막 뽑을거라 소통 안하던분도 참여 가능합니당구성  팝콘게임즈 하드 슬리브장레진탑꾸비공굿 등등 ,"['슬리브', '사서', '이벤트', '양식', '랜덤', '소통', '분도', '참여', '구성', '팝콘', '하드', '슬리브', '레진']"
Thu Feb 10 06:32:23 +0000 2022,"RT @Lespic7: 메갈손가락고치고사과하고
페미유튜버자르고사과하는게임인데
이상하게 트위터에서실드가많은게임 https://t.co/ZXx1JZ1nd4",  메갈손가락고치고사과하고페미유튜버자르고사과하는게임인데이상하게 트위터에서실드가많은게임 ,"['손가락', '고치', '사과', '페미', '튜버', '사과', '트위터', '실드']"
Thu Feb 10 06:32:22 +0000 2022,RT @Frappu____: 근데 진짜 대박이지않음? 사이퍼즈라는게임이 제주도에잇는 회사에서 만들어져가지고 제주도 출신 남자아이돌들이 플레이하기 시작해서 그게 결국퍼져가지고 올해추석때 아이돌e스포츠대회에서 사이퍼즈를 종목으로 채택됐다는게 와 그냥 내…,  근데 진짜 대박이지않음 사이퍼즈라는게임이 제주도에잇는 회사에서 만들어져가지고 제주도 출신 남자아이돌들이 플레이하기 시작해서 그게 결국퍼져가지고 올해추석때 아이돌스포츠대회에서 사이퍼즈를 종목으로 채택됐다는게 와 그냥 내,"['대박', '사이퍼즈', '제주도', '회사', '제주도', '출신', '남자', '아이돌', '플레이', '시작', '그게', '올해', '추석', '아이돌', '스포츠', '대회', '사이퍼즈', '종목', '채택', '그냥']"
